# ----------------------------------------
# All Web Site Data
# Export Metrics (Filter U.S.A.)
# 20150101-20170731
# ----------------------------------------

Year,Country ISO Code,Page,Page Title,New Users,Unique Pageviews,Pageviews
2015,IN,/how-writers-write-fiction-2015/home,Nita's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,5
2015,IN,/how-writers-write-fiction-2015/home,Nusrat's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,25,41
2015,IN,/how-writers-write-fiction-2015/home,Praveena's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,25,27
2015,IN,/how-writers-write-fiction-2015/home,Pupul Dutta's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IN,/how-writers-write-fiction-2015/home,Radha's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,51,71
2015,IN,/how-writers-write-fiction-2015/home,Raj's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,4,7
2015,IN,/how-writers-write-fiction-2015/home,Raju's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,IN,/how-writers-write-fiction-2015/home,Rimi's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,IN,/how-writers-write-fiction-2015/home,Ritu's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,4,6
2015,IN,/how-writers-write-fiction-2015/home,sarah's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,7,10
2015,IN,/how-writers-write-fiction-2015/home,Shweta's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,12,24
2015,IN,/how-writers-write-fiction-2015/home,Subhosmito's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IN,/how-writers-write-fiction-2015/home,Sujata's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,IN,/how-writers-write-fiction-2015/home,Sunaina's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,IN,/how-writers-write-fiction-2015/home,Suresh's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,9,9
2015,IN,/how-writers-write-fiction-2015/home,umesh's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,19,24
2015,IN,/how-writers-write-fiction-2015/home,Urvashi 's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,6,6
2015,IN,/how-writers-write-fiction-2015/home,wasif's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,4
2015,IN,/how-writers-write-fiction-2015/lecture_pages/833994,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,86,123
2015,IN,/how-writers-write-fiction-2015/lecture_pages/833995,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,46,65
2015,IN,/how-writers-write-fiction-2015/lecture_pages/833999,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,39,62
2015,IN,/how-writers-write-fiction-2015/lecture_pages/834000,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,40,60
2015,IN,/how-writers-write-fiction-2015/lecture_pages/834001,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,142,176
2015,IN,/how-writers-write-fiction-2015/lecture_pages/834008,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,110,145
2015,IN,/how-writers-write-fiction-2015/lecture_pages/834237,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,92,120
2015,IN,/how-writers-write-fiction-2015/lecture_pages/835638,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,91,130
2015,IN,/how-writers-write-fiction-2015/reports/344438,RATHICHIPPA - How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,IN,/how-writers-write-fiction-2015/reports/360106,Written on the body - How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IN,/how-writers-write-fiction-2015/show_progress/1022378,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,45,110
2015,IN,/how-writers-write-fiction-2015/statement_template?user_id=1022378,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,5,6
2015,IN,/how-writers-write-fiction-2015/surveys/start/169598,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,19,20
2015,IN,/how-writers-write-fiction-2015/users/my_account,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,31,37
2015,IN,/how-writers-write-fiction-2015/video_list_lecture_components/754645/lecture_videos/19192,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,37,37
2015,IN,/users/sign_up?class=how-writers-write-fiction-2015&http_referrer=https://web.telegram.org/,How Writers Write Fiction 2015 - Sign Up | NovoEd,1,1,1
2015,IQ,/how-writers-write-fiction-2015/?referral_token=NL111015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IQ,/how-writers-write-fiction-2015/home,Anoop's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,IQ,/how-writers-write-fiction-2015/home,Inas's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,5,5
2015,IQ,/how-writers-write-fiction-2015/home,Kadhim's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,11
2015,IQ,/how-writers-write-fiction-2015/lecture_pages/834008,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,9,15
2015,IQ,/how-writers-write-fiction-2015/reports/353366,Visiting a Village - How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,16,30
2015,IR,/how-writers-write-fiction-2015?is_enrolled_error=true&redirect_message=You must be enrolled in this course to enter.&redirect_message_type=error&after_auth_path=https://novoed.com/how-writers-write-fiction-2015/oe/#!/users/tara_borou&class=how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,4,5
2015,IR,/how-writers-write-fiction-2015/?referral_token=NL111015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IR,/how-writers-write-fiction-2015/exercises,Assignments - How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,69,95
2015,IR,/how-writers-write-fiction-2015/exercises/33822,"Class Session 6 Assignment: Immersion in Setting, My Submission - How Writers Write Fiction 2015 | The University of Iowa | NovoEd",1,5,6
2015,IR,/how-writers-write-fiction-2015/home,Azi's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IR,/how-writers-write-fiction-2015/home,Taraneh's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,15,19
2015,IR,/how-writers-write-fiction-2015/home,vahid's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IR,/how-writers-write-fiction-2015/lecture_pages/833994,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,5,9
2015,IR,/how-writers-write-fiction-2015/lecture_pages/835012,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,10,16
2015,IR,/how-writers-write-fiction-2015/lecture_pages/835282,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,4,5
2015,IR,/how-writers-write-fiction-2015/lecture_pages/835286,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,7,10
2015,IR,/how-writers-write-fiction-2015/lecture_pages/835889,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,5,6
2015,IR,/how-writers-write-fiction-2015/peer_reviews/new?id=33928,New Evaluation for Class Session 7 Assignment: Embracing Revision - How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,20,21
2015,IR,/how-writers-write-fiction-2015/reports/384725,Chess players - How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,7,21
2015,IR,/how-writers-write-fiction-2015/video_list_lecture_components/763185/lecture_videos/20097,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,5,14
2015,IR,/users/sign_up?class=how-writers-write-fiction-2015&http_referrer=https://novoed.com/courses,How Writers Write Fiction 2015 - Sign Up | NovoEd,1,2,2
2015,IS,/how-writers-write-fiction-2015/home,Halldor's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,4,4
2015,IS,/how-writers-write-fiction-2015/home,Marian's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,2
2015,IS,/how-writers-write-fiction-2015/lecture_pages/834125,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,5,6
2015,IS,/how-writers-write-fiction-2015/lecture_pages/835738,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,2
2015,IT,/?from=http://www.traffic2cash.xyz/,Home Page,1,1,1
2015,IT,/how-writers-write-fiction-2015?is_enrolled_error=true,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IT,/how-writers-write-fiction-2015/exercises,Assignments - How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,211,342
2015,IT,/how-writers-write-fiction-2015/home,Antonia's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,IT,/how-writers-write-fiction-2015/home,Daniele's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,IT,/how-writers-write-fiction-2015/home,Eva's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,20,31
2015,IT,/how-writers-write-fiction-2015/home,Irene 's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,4
2015,IT,/how-writers-write-fiction-2015/home,Kashira's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,2
2015,IT,/how-writers-write-fiction-2015/home,Rachel's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,7
2015,IT,/how-writers-write-fiction-2015/lecture_pages/833678,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,61,94
2015,IT,/how-writers-write-fiction-2015/lecture_pages/834007,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,37,56
2015,IT,/how-writers-write-fiction-2015/lecture_pages/834125,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,20,25
2015,IT,/how-writers-write-fiction-2015/lecture_pages/834178,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,16,24
2015,IT,/how-writers-write-fiction-2015/lecture_pages/834570,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,77,99
2015,IT,/how-writers-write-fiction-2015/lecture_pages/835286,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,17,21
2015,IT,/how-writers-write-fiction-2015/lecture_pages/835738,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,16,21
2015,IT,/how-writers-write-fiction-2015/statement_template?user_id=878358,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,2
2015,IT,/how-writers-write-fiction-2015/video_list_lecture_components/754207/lecture_videos/18775,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,21,24
2015,IT,/users?class=how-writers-write-fiction-2015,Social learning and professional development | NovoEd,1,1,1
2015,IT,/users/sign_in?class=how-writers-write-fiction-2015&http_referrer=https://novoed.com/courses?utm_source=IWP+Distance+Learning+Mailing+Lists,How Writers Write Fiction 2015 - Sign In | NovoEd,1,1,1
2015,IT,/users/sign_in?redirect_message=Please sign in to continue.&redirect_message_type=error&after_auth_path=https://novoed.com/how-writers-write-fiction-2015/oe/#!/forums/trending&class=how-writers-write-fiction-2015,How Writers Write Fiction 2015 - Sign In | NovoEd,1,1,1
2015,JE,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,JM,/how-writers-write-fiction-2015?referral_token=NL092315,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,JM,/how-writers-write-fiction-2015/home,Diahann's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,9,9
2015,JM,/how-writers-write-fiction-2015/home,Opal's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,JM,/how-writers-write-fiction-2015/home,Sashanya's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,7,9
2015,JM,/how-writers-write-fiction-2015/home,Tasha's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,JM,/how-writers-write-fiction-2015/lecture_pages/833678,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,41,67
2015,JM,/how-writers-write-fiction-2015/lecture_pages/833997,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,5,5
2015,JM,/how-writers-write-fiction-2015/lecture_pages/834007,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,9,19
2015,JM,/how-writers-write-fiction-2015/lecture_pages/834125,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,7,9
2015,JO,/how-writers-write-fiction-2015?referral_token=NL092315,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,JO,/how-writers-write-fiction-2015/announcements/?focus_announcement_id=5071,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,JO,/how-writers-write-fiction-2015/home,Aysha's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,4
2015,JO,/how-writers-write-fiction-2015/home,Nichole's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,JO,/how-writers-write-fiction-2015/lecture_pages/834237,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,17,26
2015,JO,/how-writers-write-fiction-2015/lecture_pages/835311,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,16,32
2015,JP,/how-writers-write-fiction-2015?is_enrolled_error=true,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,4
2015,JP,/how-writers-write-fiction-2015?is_enrolled_error=true&redirect_message=You must be enrolled in this course to enter.&redirect_message_type=error&after_auth_path=https://novoed.com/how-writers-write-fiction-2015/oe/#!/users/stephanie_fink&class=how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,JP,/how-writers-write-fiction-2015/exercises/32767,"Class Session 1 Assignment: Starting with Character, My Submission - How Writers Write Fiction 2015 | The University of Iowa | NovoEd",1,41,60
2015,JP,/how-writers-write-fiction-2015/home,Rich's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,4,7
2015,JP,/how-writers-write-fiction-2015/home,Steve's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,JP,/how-writers-write-fiction-2015/lecture_pages/833994,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,7,10
2015,JP,/how-writers-write-fiction-2015/lecture_pages/833995,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,6,7
2015,JP,/how-writers-write-fiction-2015/lecture_pages/834570,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,37,44
2015,KE,/?from=http://adf.ly/1SDmxr,Home page,1,1,1
2015,KE,/how-writers-write-fiction-2015?is_enrolled_error=true,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,KE,/how-writers-write-fiction-2015/exercises/32767?back_to_lecture_page_id=833678,"Class Session 1 Assignment: Starting with Character, My Submission - How Writers Write Fiction 2015 | The University of Iowa | NovoEd",1,1,1
2015,KE,/how-writers-write-fiction-2015/exercises/33822,"Class Session 6 Assignment: Immersion in Setting, Description - How Writers Write Fiction 2015 | The University of Iowa | NovoEd",1,1,1
2015,KE,/how-writers-write-fiction-2015/home,Cliff's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,1,1
2015,KE,/how-writers-write-fiction-2015/home,Johnson's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,2,2
2015,KE,/how-writers-write-fiction-2015/home/terms,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,15,17
2015,KE,/how-writers-write-fiction-2015/lecture_pages/834125,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,16,19
2015,KE,/how-writers-write-fiction-2015/lecture_pages/834568,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,14,19
2015,KE,/how-writers-write-fiction-2015/lecture_pages/834570,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,41,50
2015,KE,/how-writers-write-fiction-2015/lecture_pages/835638,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,7,7
2015,KE,/how-writers-write-fiction-2015/lecture_pages/835738,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,1,7,9
