# ----------------------------------------,,,,,
# All Web Site Data,,,,,
# Export Metrics (Filter U.S.A.),,,,,
# 20150101-20170730,,,,,
# ----------------------------------------,,,,,
,,,,,
Year,Country ISO Code,Page,New Users,Unique Pageviews,Pageviews
2016,CA,/how-writers-write-fiction-2016/oe/#!/users/laura_riddell,1,1,1
2016,CA,/how-writers-write-fiction-2016/oe/#!/users/liz_bailey,1,1,1
2016,CA,/how-writers-write-fiction-2016/oe/#!/users/mary_lou_petersen,1,12,19
2016,CA,/how-writers-write-fiction-2016/oe/#!/users/pam_safinuk,1,5,7
2016,CA,/how-writers-write-fiction-2016/oe/#!/users/soussan_masumeh_tizvar,1,19,21
2016,CA,/how-writers-write-fiction-2016/oe/#!/users/tracey-ann_wisdom,1,6,12
2016,CA,/how-writers-write-fiction-2016/oe/#!/users/zaharaddeen_kallah,1,4,5
2016,CA,/how-writers-write-fiction-2016/reports/508015,1,11,16
2016,CA,/how-writers-write-fiction-2016/reports/513042,1,6,11
2016,CA,/how-writers-write-fiction-2016/transactions/new,1,17,19
2016,CA,/how-writers-write-fiction-2016/video_list_lecture_components/839516/lecture_videos/30579,1,154,172
2016,CA,/how-writers-write-fiction-2016#!.V_0fLeS2RpA.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#!.V_0o_nKG0kA.facebook,1,2,4
2016,CA,/how-writers-write-fiction-2016#!.V_VKknVSfYg.facebook,1,2,2
2016,CA,/how-writers-write-fiction-2016#!.V-7jPsGgmVQ.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#!.V-7zkONghMg.twitter,1,1,1
2016,CA,/how-writers-write-fiction-2016#!.V-luQli5Jdk.twitter,1,1,1
2016,CA,/how-writers-write-fiction-2016#!.V-lVTGFhjLY.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#!.V-Vsc9Ip3gw.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#!/_=_,1,1,1
2016,CA,/how-writers-write-fiction-2016#!/.V__UkwAXZAY.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#!#.V_UtkEHFe94.twitter,1,1,1
2016,CA,/how-writers-write-fiction-2016#!#.V-VHQ2F9DwF.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#.V_a1h8jAyXE.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#.V_Vo7v6cVNN.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#.V-0-Se9OpGo.facebook,1,1,2
2016,CA,/how-writers-write-fiction-2016#.V-7zkONghMg.twitter,1,1,1
2016,CA,/how-writers-write-fiction-2016#.V-luQli5Jdk.twitter,1,1,1
2016,CA,/how-writers-write-fiction-2016#.V-lVTGFhjLY.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#.V-wwlbyMDWg.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#.V-xAfVa-Abs.facebook,1,1,1
2016,CA,/how-writers-write-fiction-2016#.WA-VRVCdUvo.twitter,1,1,1
2016,CA,/iowa-sandbox/home,1,5,7
2016,CA,/whitman-2016/announcements/,1,116,122
2016,CA,/whitman-2016/home#_=_,1,22,27
2016,CA,/whitman-2016/lecture_pages/842065,1,37,48
2016,CA,/whitman-2016/lecture_pages/843341#_=_,1,1,1
2016,CA,/whitman-2016/lecture_pages/843342,1,65,86
2016,CA,/whitman-2016/lecture_pages/843343,1,112,181
2016,CA,/whitman-2016/lecture_pages/843345,1,119,144
2016,CA,/whitman-2016/oe/#!/forums/53601,1,42,50
2016,CA,/whitman-2016/oe/#!/submissions/37498?from_checklist=true,1,78,163
2016,CA,/whitman-2016/oe/#!/submissions/37503?from_checklist=true,1,35,86
2016,CA,/whitman-2016/oe/#!/topics/93826/posts/525094/comments/495194,1,2,5
2016,CA,/whitman-2016/surveys/start/172267,1,19,20
2016,CA,/whitman-2016/users/my_account,1,34,39
2016,CA,/whitman-2016#!/.V3Q4LhOGnWg.facebook,1,1,1
2016,CA,/whitman-2016#!#.V3Q4LhOGnWg.facebook,1,1,1
2016,CA,/whitman-2016#.V2lHzZ-axPU.facebook,1,1,1
2016,CD,/how-writers-write-fiction-2015,1,1,1
2016,CD,/how-writers-write-fiction-2015/statement_template?user_id=971069,1,1,1
2016,CH,/,1,1,1
2016,CH,/flash-write-2016,1,2,4
2016,CH,/how-writers-write-fiction-2015/,1,1,2
2016,CH,/how-writers-write-fiction-2015/home,1,20,26
2016,CH,/how-writers-write-fiction-2016/lecture_pages/846815,1,15,22
2016,CH,/how-writers-write-fiction-2016/notifications,1,19,21
2016,CH,/how-writers-write-fiction-2016/oe/#!/submissions/39741?from_checklist=true,1,21,26
2016,CH,/how-writers-write-fiction-2016/oe/#!/submissions/39839,1,7,24
2016,CH,/how-writers-write-fiction-2016/oe/#!/topics/103811/posts/579753,1,2,2
2016,CH,/how-writers-write-fiction-2016/oe/#!/users/sara_fajardo,1,9,9
2016,CH,/how-writers-write-fiction-2016#!.V-v9MK04Ons.facebook,1,1,1
2016,CH,/whitman-2016/home,1,328,565
2016,CH,/whitman-2016/lecture_pages/842255,1,7,11
2016,CI,/how-writers-write-fiction-2016/lecture_pages/845715,1,6,7
2016,CL,/flash-write-2016,1,1,1
2016,CL,/how-writers-write-fiction-2015?referral_token=NL092315,1,2,2
2016,CL,/how-writers-write-fiction-2015/announcements/,1,2,4
2016,CL,/iowa-sandbox/home,1,1,1
2016,CL,/users/sign_up,1,16,16
2016,CL,/whitman-2016/home,1,86,103
2016,CM,/how-writers-write-fiction-2015,1,2,2
2016,CM,/how-writers-write-fiction-2016,1,2,2
2016,CN,/?from=http://social-widget.xyz/,1,1,1
2016,CN,/?from=http://web-revenue.xyz/,1,1,1
2016,CN,/?from=http://www.traffic-cash.xyz/,1,1,1
2016,CN,/?from=http://www.traffic2cash.xyz/,1,1,1
2016,CN,/how-writers-write-fiction-2015/home,1,4,4
2016,CN,/how-writers-write-fiction-2016/announcements,1,4,4
2016,CN,/how-writers-write-fiction-2016/home,1,58,81
2016,CN,/how-writers-write-fiction-2016/lecture_pages/846795,1,26,36
2016,CN,/how-writers-write-fiction-2016/oe/#!/topics/99297/posts/560314/comments/548841,1,1,1
2016,CN,/iowa-sandbox/home,1,1,2
2016,CN,/users/sign_in?class=flash-write-2016,1,1,1
2016,CN,/users/sign_up,1,9,9
2016,CN,/whitman-2016,1,2,2
2016,CO,/how-writers-write-fiction-2016/exercises/39741,1,15,19
2016,CO,/how-writers-write-fiction-2016/home,1,26,30
2016,CO,/how-writers-write-fiction-2016/lecture_pages/846074,1,7,10
2016,CO,/how-writers-write-fiction-2016/lecture_pages/846795,1,19,24
2016,CO,/how-writers-write-fiction-2016/lecture_pages/847380,1,12,16
2016,CO,/how-writers-write-fiction-2016/lecture_pages/847385,1,5,6
2016,CO,/how-writers-write-fiction-2016/lecture_pages/847386,1,4,4
2016,CO,/how-writers-write-fiction-2016/surveys/start/173610,1,2,2
2016,CO,/how-writers-write-fiction-2016#.V_GJ7P0-ILA.facebook,1,1,1
2016,CO,/whitman-2016/exercises/37498,1,2,4
2016,CO,/whitman-2016/home/terms,1,4,4
2016,CO,/whitman-2016/lecture_pages/843343,1,4,6
2016,CO,/whitman-2016/lecture_pages/843345,1,4,9
2016,CO,/whitman-2016/surveys/start/171860,1,1,1
2016,CR,/how-writers-write-fiction-2016/home,1,21,27
2016,CR,/how-writers-write-fiction-2016/lecture_pages/847385,1,6,7
2016,CR,/how-writers-write-fiction-2016/notifications,1,1,2
2016,CR,/how-writers-write-fiction-2016/show_progress/1209491,1,16,25
2016,CR,/whitman-2016,1,1,1
2016,CY,/how-writers-write-fiction-2015,1,4,7
2016,CY,/how-writers-write-fiction-2016#.V_YutyP-m9o.facebook,1,1,1
2016,CY,/whitman-2016/,1,4,4
2016,CY,/whitman-2016/video_list_lecture_components/817577/lecture_videos/27537#_=_,1,1,1
2016,CZ,/flash-write-2016?referral_token=NL031616,1,1,1
2016,CZ,/how-writers-write-fiction-2015/statement_template?user_id=971069,1,1,1
2016,CZ,/how-writers-write-fiction-2016/,1,1,1
2016,CZ,/how-writers-write-fiction-2016#!/.V-fHlgLRgis.twitter,1,1,1
2016,CZ,/whitman-2016/home/terms,1,2,2
2016,DE,/,1,2,2
2016,DE,/?from=http://www.traffic-cash.xyz/,1,1,1
2016,DE,/68470118-1.compliance-alex.xyz,1,1,4
2016,DE,/flash-write-2016,1,2,4
2016,DE,/how-writers-write-fiction-2015/announcements,1,1,1
2016,DE,/how-writers-write-fiction-2015/home/terms,1,2,2
2016,DE,/how-writers-write-fiction-2015/lecture_pages/834568,1,2,2
2016,DE,/how-writers-write-fiction-2015/oe/,1,9,11
2016,DE,/how-writers-write-fiction-2016/exercises/39839,1,87,117
2016,DE,/how-writers-write-fiction-2016/lecture_pages/846070,1,116,198
2016,DE,/how-writers-write-fiction-2016/lecture_pages/846815,1,102,162
2016,DE,/how-writers-write-fiction-2016/lecture_pages/847386,1,46,61
2016,DE,/how-writers-write-fiction-2016/oe/#!/forums/55128,1,12,14
2016,DE,/how-writers-write-fiction-2016/oe/#!/search/groups?teamSetId=30465,1,47,56
2016,DE,/how-writers-write-fiction-2016/oe/#!/teams/151283/profile,1,1,2
2016,DE,/how-writers-write-fiction-2016/oe/#!/teams/151328/profile,1,19,24
2016,DE,/how-writers-write-fiction-2016/oe/#!/topics/99295,1,15,15
2016,DE,/how-writers-write-fiction-2016/oe/#!/users/marj_charlier,1,1,1
2016,DE,/how-writers-write-fiction-2016/reports/513069,1,4,4
2016,DE,/how-writers-write-fiction-2016/surveys/start/173247,1,15,15
2016,DE,/how-writers-write-fiction-2016/surveys/start/173610,1,11,11
2016,DE,/how-writers-write-fiction-2016/users/my_account,1,20,24
2016,DE,/how-writers-write-fiction-2016#.V-0st-4VnfM.facebook,1,1,1
2016,DE,/users/sign_up,1,94,99
2016,DE,/whitman-2016/announcements/,1,53,61
2016,DE,/whitman-2016/exercises/37499,1,10,11
2016,DE,/whitman-2016/home/terms#_=_,1,1,1
2016,DE,/whitman-2016/lecture_pages/842255,1,60,78
2016,DE,/whitman-2016/lecture_pages/843345,1,14,16
2016,DE,/whitman-2016/oe/#!/forums/53604,1,4,4
2016,DE,/whitman-2016/oe/#!/users/greenie,1,2,2
2016,DK,/,1,1,1
2016,DK,/flash-write-2016,1,1,1
2016,DK,/how-writers-write-fiction-2015/?referral_token=NL111015,1,1,1
2016,DK,/users/sign_in?class=how-writers-write-fiction-2015&http_referrer=https://novoed.com/courses,1,1,2
2016,DM,/whitman-2016,1,1,2
2016,DO,/how-writers-write-fiction-2015/oe/,1,4,7
2016,DO,/how-writers-write-fiction-2016,1,1,1
2016,DO,/whitman-2016,1,1,1
2016,DO,/whitman-2016/home,1,1,1
2016,DZ,/,1,1,1
2016,DZ,/whitman-2016,1,4,6
2016,DZ,/whitman-2016#_=_,1,1,1
2016,EC,/flash-write-2016,1,1,2
2016,EC,/how-writers-write-fiction-2015?referral_token=NL092315,1,1,1
2016,EC,/whitman-2016/enrolled,1,6,10
2016,EC,/whitman-2016/home,1,12,35
2016,EC,/whitman-2016/home/terms,1,2,5
2016,EE,/how-writers-write-fiction-2016/exercises,1,6,11
2016,EE,/how-writers-write-fiction-2016/oe/#!/users/olivia_puccini,1,1,2
2016,EE,/how-writers-write-fiction-2016#!.WAbDZrCYy0I.facebook,1,1,1
2016,EE,/whitman-2016,1,5,5
2016,EE,/whitman-2016/oe/#!/users/martin_porter,1,1,1
2016,EE,/whitman-2016/oe/#!/users/miriam_anne_mcilfatrick-ksenofontov,1,91,127
2016,EE,/whitman-2016/reports/488303,1,9,20
2016,EG,/flash-write-2016,1,5,7
2016,EG,/flash-write-2016?referral_token=NL031616,1,1,1
2016,EG,/flash-write-2016/home,1,4,4
2016,EG,/how-writers-write-fiction-2015/lecture_pages/835636,1,11,14
2016,EG,/how-writers-write-fiction-2016/,1,1,2
2016,EG,/how-writers-write-fiction-2016/announcements/,1,35,42
2016,EG,/how-writers-write-fiction-2016/lecture_pages/846073,1,41,51
2016,EG,/how-writers-write-fiction-2016/lecture_pages/846795,1,39,48
2016,EG,/how-writers-write-fiction-2016/notifications,1,50,73
2016,EG,/how-writers-write-fiction-2016/surveys/start/173247,1,5,5
2016,EG,/how-writers-write-fiction-2016/video_list_lecture_components/834249/lecture_videos/30144,1,40,51
2016,EG,/how-writers-write-fiction-2016#_=_,1,1,1
2016,EG,/users/sign_in?class=flash-write-2016,1,2,2
2016,ES,/?from=http://share-buttons.xyz/,1,1,1
2016,ES,/flash-write-2016/home,1,16,24
2016,ES,/flash-write-2016/home/terms,1,1,1
2016,ES,/flash-write-2016/oe/#!/topics/84290/posts/482497,1,1,1
2016,ES,/how-writers-write-fiction-2015/announcements,1,2,2
2016,ES,/how-writers-write-fiction-2015/lecture_pages/834125,1,1,1
2016,ES,/how-writers-write-fiction-2015/lecture_pages/835012,1,7,10
2016,ES,/how-writers-write-fiction-2015/lecture_pages/835311,1,5,11
2016,ES,/how-writers-write-fiction-2016/exercises/39741,1,93,135
2016,ES,/how-writers-write-fiction-2016/exercises/39839,1,50,66
2016,ES,/how-writers-write-fiction-2016/exercises/39840,1,34,47
2016,ES,/how-writers-write-fiction-2016/lecture_pages/845727,1,107,143
2016,ES,/how-writers-write-fiction-2016/lecture_pages/846795,1,139,162
2016,ES,/how-writers-write-fiction-2016/lecture_pages/847386,1,35,52
2016,ES,/how-writers-write-fiction-2016/lecture_pages/847902,1,11,12
2016,ES,/how-writers-write-fiction-2016/oe/#!/topics/101360/posts/560623/comments/543774?mentionUserId=1208999&mentionFirstName=Derek&mentionLastName=Nnuro,1,2,4
2016,ES,/how-writers-write-fiction-2016/oe/#!/topics/102609/posts/568300?mentionUserId=1207990&mentionFirstName=Beverly&mentionLastName=Smith,1,2,2
2016,ES,/how-writers-write-fiction-2016/reports/503033,1,9,19
2016,ES,/how-writers-write-fiction-2016/reports/507436,1,2,5
2016,ES,/whitman-2016/announcements/,1,16,16
2016,ES,/whitman-2016/exercises/37498,1,7,9
2016,ES,/whitman-2016/home,1,46,56
2016,ES,/whitman-2016/lecture_pages/842255,1,35,43
2016,ES,/whitman-2016/lecture_pages/843707,1,5,5
2016,ES,/whitman-2016/surveys/start/172267,1,4,4
2016,ET,/how-writers-write-fiction-2015,1,1,1
2016,ET,/users/sign_up,1,1,1
2016,FI,/flash-write-2016?referral_token=NL031616,1,1,1
2016,FI,/how-writers-write-fiction-2015?is_enrolled_error=true,1,1,1
2016,FI,/how-writers-write-fiction-2015?referral_token=NL092315,1,1,1
2016,FI,/how-writers-write-fiction-2015/exercises,1,2,2
2016,FI,/how-writers-write-fiction-2015/home,1,6,9
2016,FI,/how-writers-write-fiction-2015/statement_template?user_id=856619,1,1,1
2016,FI,/how-writers-write-fiction-2016/announcements/,1,7,7
2016,FI,/how-writers-write-fiction-2016/exercises/39741,1,31,42
2016,FI,/how-writers-write-fiction-2016/lecture_pages/847377,1,7,9
2016,FI,/how-writers-write-fiction-2016/lecture_pages/847380,1,16,25
2016,FI,/how-writers-write-fiction-2016/lecture_pages/847385,1,20,37
2016,FI,/how-writers-write-fiction-2016/lecture_pages/847386,1,19,29
2016,FI,/how-writers-write-fiction-2016/oe/#!/topics/101357/posts/577767,1,1,1
2016,FI,/how-writers-write-fiction-2016/oe/#!/topics/103374,1,1,1
2016,FI,/how-writers-write-fiction-2016#!.V--m7OpiiSM.facebook,1,1,1
2016,FI,/how-writers-write-fiction-2016#!/.V--m7OpiiSM.facebook,1,1,1
2016,FJ,/how-writers-write-fiction-2015,1,1,1
2016,FJ,/whitman-2016/,1,1,1
2016,FK,/how-writers-write-fiction-2016,1,1,1
2016,FR,/?from=http://www.traffic2cash.xyz/,1,1,1
2016,FR,/flash-write-2016,1,1,1
2016,FR,/flash-write-2016?referral_token=NL031616,1,1,1
2016,FR,/how-writers-write-fiction-2015/?referral_token=NL111015,1,1,1
2016,FR,/how-writers-write-fiction-2015/announcements,1,4,5
2016,FR,/how-writers-write-fiction-2015/announcements/?focus_announcement_id=5842,1,1,1
2016,FR,/how-writers-write-fiction-2016/,1,6,6
2016,FR,/how-writers-write-fiction-2016/exercises/39741,1,89,133
2016,FR,/how-writers-write-fiction-2016/lecture_pages/847380,1,89,126
2016,FR,/how-writers-write-fiction-2016/lecture_pages/847902,1,31,41
2016,FR,/how-writers-write-fiction-2016/oe/#!/forums/trending,1,112,132
2016,FR,/how-writers-write-fiction-2016/oe/#!/submissions/39741?from_checklist=true,1,47,77
2016,FR,/how-writers-write-fiction-2016/oe/#!/topics/100711,1,1,1
2016,FR,/how-writers-write-fiction-2016/oe/#!/topics/102355/posts/570297/comments/566267?mentionUserId=946329&mentionFirstName=Alexia&mentionLastName=Arthurs,1,1,2
2016,FR,/how-writers-write-fiction-2016/oe/#!/users/jody_kennedy,1,1,4
2016,FR,/how-writers-write-fiction-2016/reports/503198,1,14,16
2016,FR,/how-writers-write-fiction-2016/surveys/start/173610,1,10,10
2016,FR,/how-writers-write-fiction-2016/transactions/new,1,10,10
2016,FR,/users/sign_in,1,24,42
2016,FR,/users/sign_in?class=how-writers-write-fiction-2015,1,11,15
2016,FR,/whitman-2016/exercises,1,62,97
2016,FR,/whitman-2016/home,1,344,580
2016,FR,/whitman-2016/lecture_pages/843341,1,46,63
2016,FR,/whitman-2016/lecture_pages/843343,1,42,62
2016,FR,/whitman-2016/lecture_pages/843347,1,26,34
2016,FR,/whitman-2016/lecture_pages/843707,1,7,15
2016,FR,/whitman-2016/oe/#!/forums/53596,1,9,9
2016,FR,/whitman-2016/oe/#!/forums/53597,1,4,4
2016,FR,/whitman-2016/oe/#!/users/nathalie_ju,1,32,50
2016,FR,/whitman-2016/reports/488832,1,2,2
2016,GB,/?from=http://www.traffic-cash.xyz/,1,1,1
2016,GB,/flash-write-2016-credit-1/lecture_pages/841449,1,2,2
2016,GB,/flash-write-2016-credit-1/oe/#!/forums/trending,1,1,1
2016,GB,/how-writers-write-fiction-2015/announcements,1,7,10
2016,GB,/how-writers-write-fiction-2015/lecture_pages/834570,1,34,41
2016,GB,/how-writers-write-fiction-2015/lecture_pages/835638,1,19,24
2016,GB,/how-writers-write-fiction-2015/oe/#!/forums/50402,1,1,1
2016,GB,/how-writers-write-fiction-2015/oe/#!/users/sharon_gardner1,1,1,1
2016,GB,/how-writers-write-fiction-2015/statement_template,1,2,2
2016,GB,/how-writers-write-fiction-2015/statement_template?user_id=955792,1,1,2
2016,GB,/how-writers-write-fiction-2015#!/.V1i0LuImKoc.facebook,1,1,1
2016,GB,/how-writers-write-fiction-2016/announcements,1,63,85
2016,GB,/how-writers-write-fiction-2016/exercises/39839,1,285,450
2016,GB,/how-writers-write-fiction-2016/lecture_pages/846074,1,240,336
2016,GB,/how-writers-write-fiction-2016/oe/#!/conversations,1,283,337
2016,GB,/how-writers-write-fiction-2016/oe/#!/conversations/632950,1,2,2
2016,GB,/how-writers-write-fiction-2016/oe/#!/submissions/39839?from_checklist=true,1,123,189
2016,GB,/how-writers-write-fiction-2016/oe/#!/teams/151283/profile,1,36,72
2016,GB,/how-writers-write-fiction-2016/oe/#!/teams/151313/profile,1,5,10
2016,GB,/how-writers-write-fiction-2016/oe/#!/teams/151337/profile,1,1,2
2016,GB,/how-writers-write-fiction-2016/oe/#!/teams/151360/profile,1,48,65
2016,GB,/how-writers-write-fiction-2016/oe/#!/teams/151380/profile,1,135,222
2016,GB,/how-writers-write-fiction-2016/oe/#!/teams/151731/profile,1,2,5
2016,GB,/how-writers-write-fiction-2016/oe/#!/topics/100029/posts/549425/comments/524540?mentionUserId=868918&mentionFirstName=Carla&mentionLastName=Drysdale,1,1,1
2016,GB,/how-writers-write-fiction-2016/oe/#!/topics/101366/posts/559676/comments/542681,1,1,4
2016,GB,/how-writers-write-fiction-2016/oe/#!/topics/102045/posts/564054/comments/553386,1,1,1
2016,GB,/how-writers-write-fiction-2016/oe/#!/topics/102045/posts/564054/comments/577149,1,1,1
2016,GB,/how-writers-write-fiction-2016/oe/#!/topics/102045/posts/566156,1,1,2
2016,GB,/how-writers-write-fiction-2016/oe/#!/topics/98941,1,73,91
2016,GB,/how-writers-write-fiction-2016/oe/#!/topics/98941/posts/566581?mentionUserId=1134263&mentionFirstName=Hannah H.&mentionLastName=Kim,1,1,1
2016,GB,/how-writers-write-fiction-2016/oe/#!/topics/99817/posts/552169/comments/527233,1,1,2
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/cynthia_bertelsen,1,15,19
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/janey_burton,1,6,10
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/joanne_leonard,1,4,5
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/justin_podur,1,25,43
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/kathleen_constantine,1,16,20
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/lauren_berke,1,20,37
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/moni_oduniyi,1,2,5
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/natalie_whelan,1,2,5
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/rosemary_wildblood,1,35,86
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/sara_codair,1,5,6
2016,GB,/how-writers-write-fiction-2016/oe/#!/users/vicky_fish,1,19,30
2016,GB,/how-writers-write-fiction-2016/reports/503472,1,1,1
2016,GB,/how-writers-write-fiction-2016/reports/506040,1,16,31
2016,GB,/how-writers-write-fiction-2016/reports/514161,1,7,10
2016,GB,/how-writers-write-fiction-2016/video_list_lecture_components/841613/lecture_videos/30980,1,87,98
2016,GB,/how-writers-write-fiction-2016#!.V_a1h8jAyXE.facebook,1,1,1
2016,GB,/how-writers-write-fiction-2016#!.V_O97PbouVA.facebook,1,1,1
2016,GB,/how-writers-write-fiction-2016#!.V-7zkONghMg.twitter,1,1,1
2016,GB,/how-writers-write-fiction-2016#!.V-eDIOZGUtk.facebook,1,1,1
2016,GB,/how-writers-write-fiction-2016#!.V-U0GWsobv4.twitter,1,1,1
2016,GB,/how-writers-write-fiction-2016#!.V-v6CLgvcDk.twitter,1,1,1
2016,GB,/how-writers-write-fiction-2016#!.WAbDZrCYy0I.facebook,1,1,1
2016,GB,/how-writers-write-fiction-2016#!/.V-v6CLgvcDk.twitter,1,1,1
2016,GB,/how-writers-write-fiction-2016#!#.V-v6CLgvcDk.twitter,1,1,1
2016,GB,/how-writers-write-fiction-2016#.V_ePEi1JMC8.facebook,1,1,1
2016,GB,/how-writers-write-fiction-2016#.V-bC9sOGHZs.twitter,1,1,1
2016,GB,/how-writers-write-fiction-2016#.V-v6CLgvcDk.twitter,1,1,1
2016,GB,/users/sign_in?class=flash-write-2016,1,2,4
2016,GB,/users/sign_in?redirect_message=Please sign in to continue.&redirect_message_type=error&after_auth_path=https://novoed.com/how-writers-write-fiction-2015/oe/#!/teams/118934/profile&class=how-writers-write-fiction-2015&redirect_message=Please sign in to continue.,1,1,1
2016,GB,/whitman-2016/announcements/,1,117,134
2016,GB,/whitman-2016/enrolled,1,71,78
2016,GB,/whitman-2016/home/terms#!/_=_,1,2,2
2016,GB,/whitman-2016/lecture_pages/843347,1,71,96
2016,GB,/whitman-2016/lecture_pages/843707,1,22,43
2016,GB,/whitman-2016/notifications,1,10,11
2016,GB,/whitman-2016/oe/#!/topics/95806,1,1,1
